GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US240276011031,240276011031,"Block Group 1, Census Tract 6011.03, Howard County, Maryland",2927,809
1500000US240276011032,240276011032,"Block Group 2, Census Tract 6011.03, Howard County, Maryland",2565,410
1500000US240276011033,240276011033,"Block Group 3, Census Tract 6011.03, Howard County, Maryland",1024,231
1500000US240276011041,240276011041,"Block Group 1, Census Tract 6011.04, Howard County, Maryland",1959,266
1500000US240276011042,240276011042,"Block Group 2, Census Tract 6011.04, Howard County, Maryland",3712,255
1500000US240276011043,240276011043,"Block Group 3, Census Tract 6011.04, Howard County, Maryland",910,204
1500000US240276011051,240276011051,"Block Group 1, Census Tract 6011.05, Howard County, Maryland",2650,371
1500000US240276011052,240276011052,"Block Group 2, Census Tract 6011.05, Howard County, Maryland",884,223
1500000US240276011053,240276011053,"Block Group 3, Census Tract 6011.05, Howard County, Maryland",1187,221
1500000US240276011071,240276011071,"Block Group 1, Census Tract 6011.07, Howard County, Maryland",3118,452
1500000US240276011072,240276011072,"Block Group 2, Census Tract 6011.07, Howard County, Maryland",2088,377
1500000US240276011081,240276011081,"Block Group 1, Census Tract 6011.08, Howard County, Maryland",2264,295
1500000US240276011082,240276011082,"Block Group 2, Census Tract 6011.08, Howard County, Maryland",1516,282
1500000US240276012011,240276012011,"Block Group 1, Census Tract 6012.01, Howard County, Maryland",963,290
1500000US240276012012,240276012012,"Block Group 2, Census Tract 6012.01, Howard County, Maryland",1963,343
1500000US240276012013,240276012013,"Block Group 3, Census Tract 6012.01, Howard County, Maryland",1273,299
1500000US240276012014,240276012014,"Block Group 4, Census Tract 6012.01, Howard County, Maryland",2001,318
1500000US240276012015,240276012015,"Block Group 5, Census Tract 6012.01, Howard County, Maryland",2103,509
1500000US240276012031,240276012031,"Block Group 1, Census Tract 6012.03, Howard County, Maryland",4374,552
1500000US240276012032,240276012032,"Block Group 2, Census Tract 6012.03, Howard County, Maryland",1442,338
1500000US240276012041,240276012041,"Block Group 1, Census Tract 6012.04, Howard County, Maryland",3362,439
1500000US240276012042,240276012042,"Block Group 2, Census Tract 6012.04, Howard County, Maryland",2470,401
1500000US240276021001,240276021001,"Block Group 1, Census Tract 6021, Howard County, Maryland",864,204
1500000US240276021002,240276021002,"Block Group 2, Census Tract 6021, Howard County, Maryland",1749,360
1500000US240276021003,240276021003,"Block Group 3, Census Tract 6021, Howard County, Maryland",884,200
1500000US240276021004,240276021004,"Block Group 4, Census Tract 6021, Howard County, Maryland",1456,345
1500000US240276021005,240276021005,"Block Group 5, Census Tract 6021, Howard County, Maryland",1933,381
1500000US240276021006,240276021006,"Block Group 6, Census Tract 6021, Howard County, Maryland",776,221
1500000US240276022011,240276022011,"Block Group 1, Census Tract 6022.01, Howard County, Maryland",2464,293
1500000US240276022012,240276022012,"Block Group 2, Census Tract 6022.01, Howard County, Maryland",1001,191
1500000US240276022021,240276022021,"Block Group 1, Census Tract 6022.02, Howard County, Maryland",1377,207
1500000US240276022022,240276022022,"Block Group 2, Census Tract 6022.02, Howard County, Maryland",2426,333
1500000US240276022023,240276022023,"Block Group 3, Census Tract 6022.02, Howard County, Maryland",1644,294
1500000US240276023021,240276023021,"Block Group 1, Census Tract 6023.02, Howard County, Maryland",3013,645
1500000US240276023022,240276023022,"Block Group 2, Census Tract 6023.02, Howard County, Maryland",1360,418
1500000US240276023023,240276023023,"Block Group 3, Census Tract 6023.02, Howard County, Maryland",3477,592
1500000US240276023031,240276023031,"Block Group 1, Census Tract 6023.03, Howard County, Maryland",1790,290
1500000US240276023032,240276023032,"Block Group 2, Census Tract 6023.03, Howard County, Maryland",861,245
1500000US240276023033,240276023033,"Block Group 3, Census Tract 6023.03, Howard County, Maryland",1230,213
1500000US240276023041,240276023041,"Block Group 1, Census Tract 6023.04, Howard County, Maryland",1337,250
1500000US240276023042,240276023042,"Block Group 2, Census Tract 6023.04, Howard County, Maryland",2128,283
1500000US240276023043,240276023043,"Block Group 3, Census Tract 6023.04, Howard County, Maryland",1620,210
1500000US240276023051,240276023051,"Block Group 1, Census Tract 6023.05, Howard County, Maryland",1407,193
1500000US240276023052,240276023052,"Block Group 2, Census Tract 6023.05, Howard County, Maryland",2450,217
1500000US240276023061,240276023061,"Block Group 1, Census Tract 6023.06, Howard County, Maryland",2290,414
1500000US240276023062,240276023062,"Block Group 2, Census Tract 6023.06, Howard County, Maryland",3340,429
1500000US240276026001,240276026001,"Block Group 1, Census Tract 6026, Howard County, Maryland",2533,493
1500000US240276026002,240276026002,"Block Group 2, Census Tract 6026, Howard County, Maryland",832,329
1500000US240276026003,240276026003,"Block Group 3, Census Tract 6026, Howard County, Maryland",4767,849
1500000US240276027001,240276027001,"Block Group 1, Census Tract 6027, Howard County, Maryland",2404,266
1500000US240276027002,240276027002,"Block Group 2, Census Tract 6027, Howard County, Maryland",3022,276
1500000US240276028001,240276028001,"Block Group 1, Census Tract 6028, Howard County, Maryland",1916,305
1500000US240276028002,240276028002,"Block Group 2, Census Tract 6028, Howard County, Maryland",1542,469
1500000US240276028003,240276028003,"Block Group 3, Census Tract 6028, Howard County, Maryland",2621,296
1500000US240276029001,240276029001,"Block Group 1, Census Tract 6029, Howard County, Maryland",1615,334
1500000US240276029002,240276029002,"Block Group 2, Census Tract 6029, Howard County, Maryland",3511,454
1500000US240276030011,240276030011,"Block Group 1, Census Tract 6030.01, Howard County, Maryland",2043,364
